grape_name,wine_name,wine_ratingAVG,wine_price,wine_ratingCOUNT
Sangiovese,Brunello di Montalcino Riserva,4.6,921.25,3375
Cabernet Sauvignon,Cabernet Sauvignon,4.5,178.75,3087
Chardonnay,Cabernet Sauvignon,4.5,178.75,3087
Pinot Noir,Cabernet Sauvignon,4.5,178.75,3087
Chardonnay,La Grande Dame Brut Champagne,4.5,832.5,17474
Merlot,La Grande Dame Brut Champagne,4.5,832.5,17474
Pinot Noir,La Grande Dame Brut Champagne,4.5,832.5,17474
Chardonnay,Tignanello,4.5,331.25,142513
Merlot,Tignanello,4.5,331.25,142513
Sangiovese,Tignanello,4.5,331.25,142513
Chardonnay,Château Margaux (Premier Grand Cru Classé),4.6,753.4,45350
Merlot,Château Margaux (Premier Grand Cru Classé),4.6,753.4,45350
Pinot Noir,Château Margaux (Premier Grand Cru Classé),4.6,753.4,45350
Chardonnay,Barbaresco Rabajà,4.3,221.25,5469
Merlot,Barbaresco Rabajà,4.3,221.25,5469
Sangiovese,Barbaresco Rabajà,4.3,221.25,5469
Chardonnay,Sperss Barolo,4.6,470.0,10950
Merlot,Sperss Barolo,4.6,470.0,10950
Sangiovese,Sperss Barolo,4.6,470.0,10950
Chardonnay,Scrio,4.3,201.25,2322
Merlot,Scrio,4.3,201.25,2322
Sangiovese,Scrio,4.3,201.25,2322
Chardonnay,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Merlot,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Pinot Noir,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Chardonnay,Châteauneuf-du-Pape,4.4,168.75,38998
Merlot,Châteauneuf-du-Pape,4.4,168.75,38998
Pinot Noir,Châteauneuf-du-Pape,4.4,168.75,38998
Chardonnay,Pauillac (Grand Cru Classé),4.4,618.75,55808
Merlot,Pauillac (Grand Cru Classé),4.4,618.75,55808
Pinot Noir,Pauillac (Grand Cru Classé),4.4,618.75,55808
Chardonnay,Messorio,4.5,420.0,5514
Merlot,Messorio,4.5,420.0,5514
Sangiovese,Messorio,4.5,420.0,5514
Chardonnay,Barolo Cerequio,4.3,150.0,3839
Merlot,Barolo Cerequio,4.3,150.0,3839
Sangiovese,Barolo Cerequio,4.3,150.0,3839
Chardonnay,Châteauneuf-du-Pape,4.7,2967.5,7544
Merlot,Châteauneuf-du-Pape,4.7,2967.5,7544
Pinot Noir,Châteauneuf-du-Pape,4.7,2967.5,7544
Chardonnay,Giorgio Bartholomäus,4.4,616.25,554
Merlot,Giorgio Bartholomäus,4.4,616.25,554
Sangiovese,Giorgio Bartholomäus,4.4,616.25,554
Chardonnay,Amarone della Valpolicella Monte Lodoletta,4.7,731.25,7947
Merlot,Amarone della Valpolicella Monte Lodoletta,4.7,731.25,7947
Sangiovese,Amarone della Valpolicella Monte Lodoletta,4.7,731.25,7947
Chardonnay,Sperss Barolo,4.6,961.25,10950
Merlot,Sperss Barolo,4.6,961.25,10950
Sangiovese,Sperss Barolo,4.6,961.25,10950
Chardonnay,Pomerol,4.5,683.75,12214
Merlot,Pomerol,4.5,683.75,12214
Pinot Noir,Pomerol,4.5,683.75,12214
Chardonnay,Luce,4.4,232.5,17470
Merlot,Luce,4.4,232.5,17470
Sangiovese,Luce,4.4,232.5,17470
Chardonnay,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,4.7,2541.25,9564
Merlot,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,4.7,2541.25,9564
Pinot Noir,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,4.7,2541.25,9564
Chardonnay,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,961.25,28198
Merlot,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,961.25,28198
Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,961.25,28198
Chardonnay,Tenuta Guado al Tasso Bolgheri Superiore,4.5,555.0,33392
Merlot,Tenuta Guado al Tasso Bolgheri Superiore,4.5,555.0,33392
Sangiovese,Tenuta Guado al Tasso Bolgheri Superiore,4.5,555.0,33392
Chardonnay,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,299.99,7737
Merlot,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,299.99,7737
Pinot Noir,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,299.99,7737
Chardonnay,Costa Russi (Barbaresco) Langhe,4.6,961.25,2876
Merlot,Costa Russi (Barbaresco) Langhe,4.6,961.25,2876
Sangiovese,Costa Russi (Barbaresco) Langhe,4.6,961.25,2876
Chardonnay,Amarone della Valpolicella Monte Lodoletta,4.7,808.75,7947
Merlot,Amarone della Valpolicella Monte Lodoletta,4.7,808.75,7947
Sangiovese,Amarone della Valpolicella Monte Lodoletta,4.7,808.75,7947
Chardonnay,Pauillac (Premier Grand Cru Classé),4.6,2676.75,39283
Merlot,Pauillac (Premier Grand Cru Classé),4.6,2676.75,39283
Pinot Noir,Pauillac (Premier Grand Cru Classé),4.6,2676.75,39283
Chardonnay,Sorì Tildìn (Barbaresco) Langhe,4.6,961.25,3955
Merlot,Sorì Tildìn (Barbaresco) Langhe,4.6,961.25,3955
Sangiovese,Sorì Tildìn (Barbaresco) Langhe,4.6,961.25,3955
Chardonnay,Barbaresco,4.5,1601.25,24516
Merlot,Barbaresco,4.5,1601.25,24516
Sangiovese,Barbaresco,4.5,1601.25,24516
Chardonnay,Château Margaux (Premier Grand Cru Classé),4.6,1046.25,45350
Merlot,Château Margaux (Premier Grand Cru Classé),4.6,1046.25,45350
Pinot Noir,Château Margaux (Premier Grand Cru Classé),4.6,1046.25,45350
Chardonnay,Réserve Côtes-du-Rhône,4.4,961.25,4027
Merlot,Réserve Côtes-du-Rhône,4.4,961.25,4027
Pinot Noir,Réserve Côtes-du-Rhône,4.4,961.25,4027
Chardonnay,Brunello di Montalcino Riserva,4.6,1478.75,3375
Merlot,Brunello di Montalcino Riserva,4.6,1478.75,3375
Sangiovese,Brunello di Montalcino Riserva,4.6,1478.75,3375
Chardonnay,Sassicaia,4.6,661.25,107646
Merlot,Sassicaia,4.6,661.25,107646
Sangiovese,Sassicaia,4.6,661.25,107646
Chardonnay,Barolo Cascina Francia,4.5,1110.0,6045
Merlot,Barolo Cascina Francia,4.5,1110.0,6045
Sangiovese,Barolo Cascina Francia,4.5,1110.0,6045
Chardonnay,Pomerol,4.2,155.0,11645
Merlot,Pomerol,4.2,155.0,11645
Pinot Noir,Pomerol,4.2,155.0,11645
Chardonnay,Château Margaux (Premier Grand Cru Classé),4.6,1173.75,45350
Merlot,Château Margaux (Premier Grand Cru Classé),4.6,1173.75,45350
Pinot Noir,Château Margaux (Premier Grand Cru Classé),4.6,1173.75,45350
Chardonnay,Barolo Enrico VI,4.4,148.75,3107
Merlot,Barolo Enrico VI,4.4,148.75,3107
Sangiovese,Barolo Enrico VI,4.4,148.75,3107
Chardonnay,Tenuta Guado al Tasso Bolgheri Superiore,4.5,310.0,33392
Merlot,Tenuta Guado al Tasso Bolgheri Superiore,4.5,310.0,33392
Sangiovese,Tenuta Guado al Tasso Bolgheri Superiore,4.5,310.0,33392
Chardonnay,Amarone della Valpolicella Monte Lodoletta,4.7,616.25,7947
Merlot,Amarone della Valpolicella Monte Lodoletta,4.7,616.25,7947
Sangiovese,Amarone della Valpolicella Monte Lodoletta,4.7,616.25,7947
Cabernet Sauvignon,Cabernet Sauvignon,4.5,221.25,3087
Chardonnay,Cabernet Sauvignon,4.5,221.25,3087
Pinot Noir,Cabernet Sauvignon,4.5,221.25,3087
Chardonnay,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1046.25,22896
Merlot,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1046.25,22896
Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1046.25,22896
Chardonnay,Barolo Brunate,4.3,305.1,4295
Merlot,Barolo Brunate,4.3,305.1,4295
Sangiovese,Barolo Brunate,4.3,305.1,4295
Chardonnay,Redigaffi Toscana,4.5,491.25,5212
Merlot,Redigaffi Toscana,4.5,491.25,5212
Sangiovese,Redigaffi Toscana,4.5,491.25,5212
Chardonnay,Luce,4.4,413.75,17470
Merlot,Luce,4.4,413.75,17470
Sangiovese,Luce,4.4,413.75,17470
Chardonnay,Bolgheri Superiore,4.6,425.0,47939
Merlot,Bolgheri Superiore,4.6,425.0,47939
Sangiovese,Bolgheri Superiore,4.6,425.0,47939
Chardonnay,Barolo Brunate,4.3,165.0,4295
Merlot,Barolo Brunate,4.3,165.0,4295
Sangiovese,Barolo Brunate,4.3,165.0,4295
Chardonnay,Pessac-Léognan (Premier Grand Cru Classé),4.6,1003.75,39605
Merlot,Pessac-Léognan (Premier Grand Cru Classé),4.6,1003.75,39605
Pinot Noir,Pessac-Léognan (Premier Grand Cru Classé),4.6,1003.75,39605
Touriga Nacional,Vintage Port,4.5,101.0,2614
Touriga Franca,Vintage Port,4.5,101.0,2614
Tinta Roriz,Vintage Port,4.5,101.0,2614
Chardonnay,Tignanello,4.5,353.75,142513
Merlot,Tignanello,4.5,353.75,142513
Sangiovese,Tignanello,4.5,353.75,142513
Chardonnay,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1046.25,28198
Merlot,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1046.25,28198
Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1046.25,28198
Chardonnay,Redigaffi Toscana,4.5,555.0,5212
Merlot,Redigaffi Toscana,4.5,555.0,5212
Sangiovese,Redigaffi Toscana,4.5,555.0,5212
Chardonnay,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Merlot,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Pinot Noir,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Chardonnay,Amarone della Valpolicella Monte Lodoletta,4.7,728.75,7947
Merlot,Amarone della Valpolicella Monte Lodoletta,4.7,728.75,7947
Sangiovese,Amarone della Valpolicella Monte Lodoletta,4.7,728.75,7947
Chardonnay,Tignanello,4.5,376.25,142513
Merlot,Tignanello,4.5,376.25,142513
Sangiovese,Tignanello,4.5,376.25,142513
Chardonnay,Chambertin Grand Cru,4.7,7493.75,3401
Merlot,Chambertin Grand Cru,4.7,7493.75,3401
Pinot Noir,Chambertin Grand Cru,4.7,7493.75,3401
Cabernet Sauvignon,Insignia,4.6,353.75,30674
Chardonnay,Insignia,4.6,353.75,30674
Pinot Noir,Insignia,4.6,353.75,30674
Chardonnay,Pomerol,4.7,9180.0,32157
Merlot,Pomerol,4.7,9180.0,32157
Pinot Noir,Pomerol,4.7,9180.0,32157
Chardonnay,Pomerol,4.5,353.75,9531
Merlot,Pomerol,4.5,353.75,9531
Pinot Noir,Pomerol,4.5,353.75,9531
Chardonnay,Barolo Bricco Rocche,4.4,325.0,2923
Merlot,Barolo Bricco Rocche,4.4,325.0,2923
Sangiovese,Barolo Bricco Rocche,4.4,325.0,2923
Chardonnay,Sorì Tildìn (Barbaresco) Langhe,4.6,917.5,3955
Merlot,Sorì Tildìn (Barbaresco) Langhe,4.6,917.5,3955
Sangiovese,Sorì Tildìn (Barbaresco) Langhe,4.6,917.5,3955
Chardonnay,Bolgheri Superiore,4.6,961.25,47939
Merlot,Bolgheri Superiore,4.6,961.25,47939
Sangiovese,Bolgheri Superiore,4.6,961.25,47939
Chardonnay,Valpolicella Superiore Monte Lodoletta,4.5,276.25,13024
Merlot,Valpolicella Superiore Monte Lodoletta,4.5,276.25,13024
Sangiovese,Valpolicella Superiore Monte Lodoletta,4.5,276.25,13024
Chardonnay,Pomerol,4.3,762.0,11885
Merlot,Pomerol,4.3,762.0,11885
Pinot Noir,Pomerol,4.3,762.0,11885
Chardonnay,Brunello di Montalcino Riserva,4.5,238.75,1875
Merlot,Brunello di Montalcino Riserva,4.5,238.75,1875
Sangiovese,Brunello di Montalcino Riserva,4.5,238.75,1875
Chardonnay,Cerretalto Brunello di Montalcino,4.7,491.25,5373
Merlot,Cerretalto Brunello di Montalcino,4.7,491.25,5373
Sangiovese,Cerretalto Brunello di Montalcino,4.7,491.25,5373
Chardonnay,Tenuta Tignanello 'Solaia',4.6,705.0,33143
Merlot,Tenuta Tignanello 'Solaia',4.6,705.0,33143
Sangiovese,Tenuta Tignanello 'Solaia',4.6,705.0,33143
Chardonnay,Pomerol,4.4,533.75,7221
Merlot,Pomerol,4.4,533.75,7221
Pinot Noir,Pomerol,4.4,533.75,7221
Cabernet Sauvignon,Cabernet Sauvignon,4.5,201.25,3087
Chardonnay,Cabernet Sauvignon,4.5,201.25,3087
Pinot Noir,Cabernet Sauvignon,4.5,201.25,3087
Chardonnay,Toscana Rosso,4.5,811.25,2799
Merlot,Toscana Rosso,4.5,811.25,2799
Sangiovese,Toscana Rosso,4.5,811.25,2799
Chardonnay,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1025.0,28198
Merlot,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1025.0,28198
Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1025.0,28198
Chardonnay,Puligny-Montrachet Premier Cru Champ-Canet,4.4,221.25,1020
Merlot,Puligny-Montrachet Premier Cru Champ-Canet,4.4,221.25,1020
Pinot Noir,Puligny-Montrachet Premier Cru Champ-Canet,4.4,221.25,1020
Chardonnay,Pessac-Léognan (Premier Grand Cru Classé),4.6,1601.25,39605
Merlot,Pessac-Léognan (Premier Grand Cru Classé),4.6,1601.25,39605
Pinot Noir,Pessac-Léognan (Premier Grand Cru Classé),4.6,1601.25,39605
Chardonnay,Bolgheri Superiore,4.6,340.0,47939
Merlot,Bolgheri Superiore,4.6,340.0,47939
Sangiovese,Bolgheri Superiore,4.6,340.0,47939
Chardonnay,Sassicaia,4.6,1707.5,107646
Merlot,Sassicaia,4.6,1707.5,107646
Sangiovese,Sassicaia,4.6,1707.5,107646
Chardonnay,Redigaffi Toscana,4.5,470.0,5212
Merlot,Redigaffi Toscana,4.5,470.0,5212
Sangiovese,Redigaffi Toscana,4.5,470.0,5212
Chardonnay,Clos Sainte Hune Riesling Alsace,4.5,618.75,4106
Merlot,Clos Sainte Hune Riesling Alsace,4.5,618.75,4106
Pinot Noir,Clos Sainte Hune Riesling Alsace,4.5,618.75,4106
Chardonnay,Giramonte Toscana,4.4,140.0,1678
Merlot,Giramonte Toscana,4.4,140.0,1678
Sangiovese,Giramonte Toscana,4.4,140.0,1678
Chardonnay,Montepulciano d'Abruzzo,4.4,747.5,1398
Merlot,Montepulciano d'Abruzzo,4.4,747.5,1398
Sangiovese,Montepulciano d'Abruzzo,4.4,747.5,1398
Chardonnay,Luce Brunello di Montalcino,4.5,211.3,6544
Merlot,Luce Brunello di Montalcino,4.5,211.3,6544
Sangiovese,Luce Brunello di Montalcino,4.5,211.3,6544
Chardonnay,Pauillac (Grand Cru Classé),4.4,597.5,47234
Merlot,Pauillac (Grand Cru Classé),4.4,597.5,47234
Pinot Noir,Pauillac (Grand Cru Classé),4.4,597.5,47234
Chardonnay,Lupicaia,4.4,216.25,4414
Merlot,Lupicaia,4.4,216.25,4414
Sangiovese,Lupicaia,4.4,216.25,4414
Chardonnay,Lupicaia,4.4,256.25,4414
Merlot,Lupicaia,4.4,256.25,4414
Sangiovese,Lupicaia,4.4,256.25,4414
Chardonnay,Bolgheri Superiore,4.6,1238.75,47939
Merlot,Bolgheri Superiore,4.6,1238.75,47939
Sangiovese,Bolgheri Superiore,4.6,1238.75,47939
Chardonnay,Châteauneuf-du-Pape,4.4,168.75,38998
Merlot,Châteauneuf-du-Pape,4.4,168.75,38998
Pinot Noir,Châteauneuf-du-Pape,4.4,168.75,38998
Chardonnay,Saint-Julien (Grand Cru Classé),4.4,533.75,28094
Merlot,Saint-Julien (Grand Cru Classé),4.4,533.75,28094
Pinot Noir,Saint-Julien (Grand Cru Classé),4.4,533.75,28094
Chardonnay,Toscana Camartina,4.3,201.25,3673
Merlot,Toscana Camartina,4.3,201.25,3673
Sangiovese,Toscana Camartina,4.3,201.25,3673
Chardonnay,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Merlot,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Pinot Noir,Pessac-Léognan (Premier Grand Cru Classé),4.6,1046.25,39605
Chardonnay,Pessac-Léognan (Premier Grand Cru Classé),4.6,896.25,39605
Merlot,Pessac-Léognan (Premier Grand Cru Classé),4.6,896.25,39605
Pinot Noir,Pessac-Léognan (Premier Grand Cru Classé),4.6,896.25,39605
Chardonnay,Tignanello,4.5,470.0,142513
Merlot,Tignanello,4.5,470.0,142513
Sangiovese,Tignanello,4.5,470.0,142513
Chardonnay,Pomerol,4.4,790.0,7221
Merlot,Pomerol,4.4,790.0,7221
Pinot Noir,Pomerol,4.4,790.0,7221
Chardonnay,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,795.0,28198
Merlot,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,795.0,28198
Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,795.0,28198
Chardonnay,Sassicaia,4.6,2668.75,107646
Merlot,Sassicaia,4.6,2668.75,107646
Sangiovese,Sassicaia,4.6,2668.75,107646
Chardonnay,Clos de la Roche Grand Cru Cuvée Vieilles Vignes,4.4,1430.0,2678
Merlot,Clos de la Roche Grand Cru Cuvée Vieilles Vignes,4.4,1430.0,2678
Pinot Noir,Clos de la Roche Grand Cru Cuvée Vieilles Vignes,4.4,1430.0,2678
Chardonnay,Sperss Barolo,4.6,832.5,10950
Merlot,Sperss Barolo,4.6,832.5,10950
Sangiovese,Sperss Barolo,4.6,832.5,10950
Chardonnay,Brunello di Montalcino Riserva Madonna del Piano,4.5,1046.25,3506
Merlot,Brunello di Montalcino Riserva Madonna del Piano,4.5,1046.25,3506
Sangiovese,Brunello di Montalcino Riserva Madonna del Piano,4.5,1046.25,3506
Chardonnay,Brunello di Montalcino Riserva,4.6,695.0,3375
Merlot,Brunello di Montalcino Riserva,4.6,695.0,3375
Sangiovese,Brunello di Montalcino Riserva,4.6,695.0,3375
Cabernet Sauvignon,Harlan Estate Red,4.7,1921.25,7231
Chardonnay,Harlan Estate Red,4.7,1921.25,7231
Pinot Noir,Harlan Estate Red,4.7,1921.25,7231
Chardonnay,Paleo Rosso,4.4,178.75,10940
Merlot,Paleo Rosso,4.4,178.75,10940
Sangiovese,Paleo Rosso,4.4,178.75,10940
Chardonnay,Solare Toscana,4.2,150.0,4961
Merlot,Solare Toscana,4.2,150.0,4961
Sangiovese,Solare Toscana,4.2,150.0,4961
Chardonnay,Trebbiano d'Abruzzo,4.4,420.0,5834
Merlot,Trebbiano d'Abruzzo,4.4,420.0,5834
Sangiovese,Trebbiano d'Abruzzo,4.4,420.0,5834
Chardonnay,Sassicaia,4.6,493.8,107646
Merlot,Sassicaia,4.6,493.8,107646
Sangiovese,Sassicaia,4.6,493.8,107646
Chardonnay,Pessac-Léognan (Premier Grand Cru Classé),4.6,2028.75,39605
Merlot,Pessac-Léognan (Premier Grand Cru Classé),4.6,2028.75,39605
Pinot Noir,Pessac-Léognan (Premier Grand Cru Classé),4.6,2028.75,39605
Chardonnay,Sauternes,4.7,928.3,44126
Merlot,Sauternes,4.7,928.3,44126
Pinot Noir,Sauternes,4.7,928.3,44126
Chardonnay,Sassicaia,4.6,961.25,107646
Merlot,Sassicaia,4.6,961.25,107646
Sangiovese,Sassicaia,4.6,961.25,107646
Chardonnay,Chambertin Grand Cru,4.7,10960.0,3401
Merlot,Chambertin Grand Cru,4.7,10960.0,3401
Pinot Noir,Chambertin Grand Cru,4.7,10960.0,3401
Chardonnay,Barolo Bricco Rocche,4.4,273.75,2923
Merlot,Barolo Bricco Rocche,4.4,273.75,2923
Sangiovese,Barolo Bricco Rocche,4.4,273.75,2923
Chardonnay,Château Margaux (Premier Grand Cru Classé),4.6,1077.51,45350
Merlot,Château Margaux (Premier Grand Cru Classé),4.6,1077.51,45350
Pinot Noir,Château Margaux (Premier Grand Cru Classé),4.6,1077.51,45350
Chardonnay,Vintage,4.6,1800.0,16918
Merlot,Vintage,4.6,1800.0,16918
Pinot Noir,Vintage,4.6,1800.0,16918
Chardonnay,Bolgheri Superiore,4.6,425.0,47939
Merlot,Bolgheri Superiore,4.6,425.0,47939
Sangiovese,Bolgheri Superiore,4.6,425.0,47939
Chardonnay,Brunello di Montalcino Riserva,4.6,961.25,3375
Merlot,Brunello di Montalcino Riserva,4.6,961.25,3375
Sangiovese,Brunello di Montalcino Riserva,4.6,961.25,3375
Chardonnay,Bolgheri Superiore,4.6,533.75,47939
Merlot,Bolgheri Superiore,4.6,533.75,47939
Sangiovese,Bolgheri Superiore,4.6,533.75,47939
Chardonnay,Sorì San Lorenzo,4.6,1558.75,3857
Merlot,Sorì San Lorenzo,4.6,1558.75,3857
Sangiovese,Sorì San Lorenzo,4.6,1558.75,3857
Chardonnay,Redigaffi Toscana,4.5,512.5,5212
Merlot,Redigaffi Toscana,4.5,512.5,5212
Sangiovese,Redigaffi Toscana,4.5,512.5,5212
Chardonnay,Pessac-Léognan (Premier Grand Cru Classé),4.6,1110.0,39605
Merlot,Pessac-Léognan (Premier Grand Cru Classé),4.6,1110.0,39605
Pinot Noir,Pessac-Léognan (Premier Grand Cru Classé),4.6,1110.0,39605
Chardonnay,Altero Brunello di Montalcino,4.4,112.5,4620
Merlot,Altero Brunello di Montalcino,4.4,112.5,4620
Sangiovese,Altero Brunello di Montalcino,4.4,112.5,4620
Chardonnay,Brunello di Montalcino Riserva,4.4,168.75,987
Merlot,Brunello di Montalcino Riserva,4.4,168.75,987
Sangiovese,Brunello di Montalcino Riserva,4.4,168.75,987
Chardonnay,L'Apparita,4.4,630.0,3836
Merlot,L'Apparita,4.4,630.0,3836
Sangiovese,L'Apparita,4.4,630.0,3836
Chardonnay,L'Apparita,4.4,287.5,3836
Merlot,L'Apparita,4.4,287.5,3836
Sangiovese,L'Apparita,4.4,287.5,3836
Chardonnay,Pauillac (Premier Grand Cru Classé),4.6,1339.7,39283
Merlot,Pauillac (Premier Grand Cru Classé),4.6,1339.7,39283
Pinot Noir,Pauillac (Premier Grand Cru Classé),4.6,1339.7,39283
Shiraz/Syrah,Series C,4.5,74.0,3027
Cabernet Sauvignon,Series C,4.5,74.0,3027
Merlot,Series C,4.5,74.0,3027
Cabernet Sauvignon,Aconcagua Valley,4.5,140.2,18482
Merlot,Aconcagua Valley,4.5,140.2,18482
Carménère,Aconcagua Valley,4.5,140.2,18482
Chardonnay,Pomerol,4.5,411.4,9531
Merlot,Pomerol,4.5,411.4,9531
Pinot Noir,Pomerol,4.5,411.4,9531
Chardonnay,Silex,4.5,1495.0,8386
Merlot,Silex,4.5,1495.0,8386
Pinot Noir,Silex,4.5,1495.0,8386
Chardonnay,Brunello di Montalcino  Montosoli,4.4,202.5,6176
Merlot,Brunello di Montalcino  Montosoli,4.4,202.5,6176
Sangiovese,Brunello di Montalcino  Montosoli,4.4,202.5,6176
Chardonnay,Sauternes (Premier Grand Cru Classé),4.4,92.95,19239
Merlot,Sauternes (Premier Grand Cru Classé),4.4,92.95,19239
Pinot Noir,Sauternes (Premier Grand Cru Classé),4.4,92.95,19239
Touriga Nacional,Vintage Port,4.3,62.95,1076
Touriga Franca,Vintage Port,4.3,62.95,1076
Tinta Roriz,Vintage Port,4.3,62.95,1076
Chardonnay,L'Extravagant de Doisy-Daëne Sauternes,4.6,397.5,465
Merlot,L'Extravagant de Doisy-Daëne Sauternes,4.6,397.5,465
Pinot Noir,L'Extravagant de Doisy-Daëne Sauternes,4.6,397.5,465
Chardonnay,Brunello di Montalcino Riserva,4.6,895.0,3375
Merlot,Brunello di Montalcino Riserva,4.6,895.0,3375
Sangiovese,Brunello di Montalcino Riserva,4.6,895.0,3375
Chardonnay,Barolo Riserva Bricco Boschis Vigna San Giuseppe,4.3,397.5,4030
Merlot,Barolo Riserva Bricco Boschis Vigna San Giuseppe,4.3,397.5,4030
Sangiovese,Barolo Riserva Bricco Boschis Vigna San Giuseppe,4.3,397.5,4030
Chardonnay,'Giulio Ferrari' Riserva del Fondatore,4.6,747.5,12592
Merlot,'Giulio Ferrari' Riserva del Fondatore,4.6,747.5,12592
Sangiovese,'Giulio Ferrari' Riserva del Fondatore,4.6,747.5,12592
Chardonnay,'Giulio Ferrari' Riserva del Fondatore,4.6,310.0,12592
Merlot,'Giulio Ferrari' Riserva del Fondatore,4.6,310.0,12592
Sangiovese,'Giulio Ferrari' Riserva del Fondatore,4.6,310.0,12592
Chardonnay,Bolgheri Superiore,4.6,448.75,47939
Merlot,Bolgheri Superiore,4.6,448.75,47939
Sangiovese,Bolgheri Superiore,4.6,448.75,47939
Chardonnay,Tignanello,4.5,420.0,142513
Merlot,Tignanello,4.5,420.0,142513
Sangiovese,Tignanello,4.5,420.0,142513
Chardonnay,Brut Cuvée Champagne Rosé,4.4,72.0,36681
Merlot,Brut Cuvée Champagne Rosé,4.4,72.0,36681
Pinot Noir,Brut Cuvée Champagne Rosé,4.4,72.0,36681
Chardonnay,Sassicaia,4.6,618.75,107646
Merlot,Sassicaia,4.6,618.75,107646
Sangiovese,Sassicaia,4.6,618.75,107646
Chardonnay,Bolgheri Superiore,4.6,618.75,47939
Merlot,Bolgheri Superiore,4.6,618.75,47939
Sangiovese,Bolgheri Superiore,4.6,618.75,47939
Chardonnay,Sauternes,4.7,595.0,44126
Merlot,Sauternes,4.7,595.0,44126
Pinot Noir,Sauternes,4.7,595.0,44126
Chardonnay,Brut Champagne,4.6,638.83,146377
Merlot,Brut Champagne,4.6,638.83,146377
Pinot Noir,Brut Champagne,4.6,638.83,146377
Chardonnay,Rosé,4.6,349.0,3605
Merlot,Rosé,4.6,349.0,3605
Pinot Noir,Rosé,4.6,349.0,3605
Chardonnay,L'Apparita,4.4,353.75,3836
Merlot,L'Apparita,4.4,353.75,3836
Sangiovese,L'Apparita,4.4,353.75,3836
Chardonnay,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1164.36,28198
Merlot,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1164.36,28198
Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,1164.36,28198
Chardonnay,Sauternes,4.7,811.25,44126
Merlot,Sauternes,4.7,811.25,44126
Pinot Noir,Sauternes,4.7,811.25,44126
Chardonnay,Brut Rosé Champagne,4.4,49.61,21147
Merlot,Brut Rosé Champagne,4.4,49.61,21147
